hit_id,sent_text,lemma_window,colloc,sent_id,prev_sent,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,category
apw_eng_20041204_0188_41:5-6-7,"-LBQ-  At halftime we were n't very happy and they managed to stop us playing ,  -RDQ-  Lampard said .","`` at halftime we be not very happy and they manage to stop we play , '' Lampard say .",,apw_eng_20041204_0188_41,"Arjen Robben added the third with two minutes remaining , before Mateja Kezman scored his first league goal for the club by converting an injury-time penalty .","`` At halftime we were n't very happy and they managed to stop us playing , '' Lampard said .","`` at halftime we be not very happy and they manage to stop we play , '' Lampard say .",-LBQ-  It made us wonder if the breakthrough was going to come but once we got the first we were away .  -RDQ-,n't,very,happy,n't,very,happy,5,6,7,"{'lemma': 'happy', 'ix': 7, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 5, 'xpos': 'RB', 'deprel': 'neg', 'head': 'happy'}",neg,"{'lemma': 'happy', 'ix': 7, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'very', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'happy'}",advmod,apw_eng_200412,5-6-7,immediateNeg
apw_eng_20041204_0176_3:12-13-14,He did not say why Hamed was arrested and Syrian officials were not immediately available for comment .,he did not say why Hamed was arrest and syrian official be not immediately available for comment .,,apw_eng_20041204_0176_3,"Taha Hamed , who writes for Kurdish websites , was arrested Thursday in the northeastern city of Qamishli , near Syria 's border with Turkey , lawyer Anwar al-Bunni told reporters in Damascus .",he did not say why Hamed was arrested and Syrian officials were not immediately available for comment .,he did not say why Hamed was arrest and syrian official be not immediately available for comment .,"Al-Bunni , an activist who has challenged similar arrests in the past , condemned the arrest and called on authorities to release Hamed .",not,immediately,available,not,immediately,available,12,13,14,"{'lemma': 'available', 'ix': 14, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'say'}","{'lemma': 'not', 'ix': 12, 'xpos': 'RB', 'deprel': 'neg', 'head': 'available'}",neg,"{'lemma': 'available', 'ix': 14, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'say'}","{'lemma': 'immediately', 'ix': 13, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'available'}",advmod,apw_eng_200412,12-13-14,immediateNeg
apw_eng_20041204_0127_5:2-3-4,"It was n't immediately clear how many Pakistanis are in Yemeni jails , though the official said some are in custody .","it be not immediately clear how many Pakistanis be in yemeni jail , though the official say some be in custody .",,apw_eng_20041204_0127_5,Up to 50 Yemenis are believed to be detained in Pakistani prisons .,"it was n't immediately clear how many Pakistanis are in Yemeni jails , though the official said some are in custody .","it be not immediately clear how many Pakistanis be in yemeni jail , though the official say some be in custody .","The Interior Ministry official , who spoke on condition of anonymity , said the draft of the security pact had been agreed upon and would be reviewed by legal experts from both countries before being signed in January , when al-Eleimi was expected to visit Islamabad .",n't,immediately,clear,n't,immediately,clear,2,3,4,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,2-3-4,immediateNeg
apw_eng_20041204_0125_4:2-3-4,It was not immediately clear how many people were in the building when the explosion occurred at around 6 a.m. -LRB- 0500 GMT -RRB- .,it be not immediately clear how many people be in the building when the explosion occur at around 6 a.m. -lrb- 0500 gmt -rrb- .,,apw_eng_20041204_0125_4,A 14-year-old girl and a woman were also among the six injured .,it was not immediately clear how many people were in the building when the explosion occurred at around 6 a.m. -LRB- 0500 GMT -RRB- .,it be not immediately clear how many people be in the building when the explosion occur at around 6 a.m. -lrb- 0500 gmt -rrb- .,"Gas blasts are not uncommon in Italy , where many people use gas canisters instead of more expensive boilers for heating and cooking .",not,immediately,clear,not,immediately,clear,2,3,4,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,2-3-4,immediateNeg
apw_eng_20041204_0102_16:30-31-32,"-LBQ-  The key point in this game was that we did not concede a single penalty corner which is very important against a a team -LRB- India -RRB- which is not very attacking ,  -RDQ-  said Spain coach Maurits Hendricks .","`` the key point in this game be that we did not concede a single penalty corner which be very important against a a team -lrb- India -rrb- which be not very attacking , '' say Spain coach Maurits Hendricks .",,apw_eng_20041204_0102_16,India was included in the Champions Trophy after Olympic champion Australia pulled out due to security fears .,"`` The key point in this game was that we did not concede a single penalty corner which is very important against a a team -LRB- India -RRB- which is not very attacking , '' said Spain coach Maurits Hendricks .","`` the key point in this game be that we did not concede a single penalty corner which be very important against a a team -lrb- India -rrb- which be not very attacking , '' say Spain coach Maurits Hendricks .",World record holder Sohail Abbas edged Pakistan 1-0 ahead with his trademark dragged flick against Germany off a 33rd minute short corner in the last match of the day .,not,very,attacking,not,very,attacking,30,31,32,"{'lemma': 'attacking', 'ix': 32, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'team'}","{'lemma': 'not', 'ix': 30, 'xpos': 'RB', 'deprel': 'neg', 'head': 'attacking'}",neg,"{'lemma': 'attacking', 'ix': 32, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'team'}","{'lemma': 'very', 'ix': 31, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'attacking'}",advmod,apw_eng_200412,30-31-32,immediateNeg
apw_eng_20041204_0081_16:30-31-32,"-LBQ-  The key point in this game was that we did not concede a single penalty corner which is very important against a a team -LRB- India -RRB- which is not very attacking ,  -RDQ-  said Spain coach Maurits Hendricks .","`` the key point in this game be that we did not concede a single penalty corner which be very important against a a team -lrb- India -rrb- which be not very attacking , '' say Spain coach Maurits Hendricks .",,apw_eng_20041204_0081_16,India was included in the Champions Trophy after Olympic champion Australia pulled out due to security fears .,"`` The key point in this game was that we did not concede a single penalty corner which is very important against a a team -LRB- India -RRB- which is not very attacking , '' said Spain coach Maurits Hendricks .","`` the key point in this game be that we did not concede a single penalty corner which be very important against a a team -lrb- India -rrb- which be not very attacking , '' say Spain coach Maurits Hendricks .",,not,very,attacking,not,very,attacking,30,31,32,"{'lemma': 'attacking', 'ix': 32, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'team'}","{'lemma': 'not', 'ix': 30, 'xpos': 'RB', 'deprel': 'neg', 'head': 'attacking'}",neg,"{'lemma': 'attacking', 'ix': 32, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'team'}","{'lemma': 'very', 'ix': 31, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'attacking'}",advmod,apw_eng_200412,30-31-32,immediateNeg
apw_eng_20041204_0065_29:4-5-6,"-LBQ-  My back is n't very good but we knew this was going to happen ,  -RDQ-  he said .","`` my back be not very good but we know this was go to happen , '' he say .",,apw_eng_20041204_0065_29,Norman said his troublesome back affected his play .,"`` My back is n't very good but we knew this was going to happen , '' he said .","`` my back be not very good but we know this was go to happen , '' he say .",-LBQ-  I wo n't play again until January which will let the whole thing settle down a bit .  -RDQ-,n't,very,good,n't,very,good,4,5,6,"{'lemma': 'good', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'neg', 'head': 'good'}",neg,"{'lemma': 'good', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'very', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}",advmod,apw_eng_200412,4-5-6,immediateNeg
apw_eng_20041204_0046_17:3-4-5,"So I 'm not so convinced how valuable this would be ,  -RDQ-  she said .","so I be not so convinced how valuable this would be , '' she say .",,apw_eng_20041204_0046_17,"-LBQ-  At this stage , if they found anything , if I were Jackson 's folks I 'd say it was planted .","so I 'm not so convinced how valuable this would be , '' she said .","so I be not so convinced how valuable this would be , '' she say .","The late-stage search could also help the defense win a delay , Levenson suggested .",not,so,convinced,not,so,convinced,3,4,5,"{'lemma': 'convinced', 'ix': 5, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'convinced'}",neg,"{'lemma': 'convinced', 'ix': 5, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'so', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'convinced'}",advmod,apw_eng_200412,3-4-5,immediateNeg
apw_eng_20041204_0034_6:21-22-23,"The Cole Bros. traveling circus was cited for the incident , but the trainer 's attorney argued that the tiger was n't legally responsible for the accidents because O'Malley hit a guardrail and Colon wrecked into another car .","the Cole Bros. travel circus was cite for the incident , but the trainer 's attorney argue that the tiger be not legally responsible for the accident because O'Malley hit a guardrail and colon wreck into another car .",,apw_eng_20041204_0034_6,The tiger was later trapped by police and captured .,"the Cole Bros. traveling circus was cited for the incident , but the trainer 's attorney argued that the tiger was n't legally responsible for the accidents because O'Malley hit a guardrail and Colon wrecked into another car .","the Cole Bros. travel circus was cite for the incident , but the trainer 's attorney argue that the tiger be not legally responsible for the accident because O'Malley hit a guardrail and colon wreck into another car .","-LBQ-  This was a multiple-car , allegedly one-tiger pileup ,  -RDQ-  attorney Kathy Peisner said at a hearing Friday .",n't,legally,responsible,n't,legally,responsible,21,22,23,"{'lemma': 'responsible', 'ix': 23, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'argue'}","{'lemma': 'not', 'ix': 21, 'xpos': 'RB', 'deprel': 'neg', 'head': 'responsible'}",neg,"{'lemma': 'responsible', 'ix': 23, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'argue'}","{'lemma': 'legally', 'ix': 22, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'responsible'}",advmod,apw_eng_200412,21-22-23,immediateNeg
apw_eng_20041204_0029_495:14-15-16,"Islamabad -- ihs-LAH ' - muh-bahd ' -LRB- Slight stress on final syllable , not as strong as stress on second syllable -RRB-","Islamabad -- ihs-lah ' - muh-bahd ' -lrb- Slight stress on final syllable , not as strong as stress on second syllable -rrb-",,apw_eng_20041204_0029_495,Neville Isdell -- IHZ ' - del,"Islamabad -- ihs-LAH ' - muh-bahd ' -LRB- Slight stress on final syllable , not as strong as stress on second syllable -RRB-","Islamabad -- ihs-lah ' - muh-bahd ' -lrb- Slight stress on final syllable , not as strong as stress on second syllable -rrb-",Igor Ivanov -- EE ' - gohr ee-VAHN ' - awf,not,as,strong,not,as,strong,14,15,16,"{'lemma': 'strong', 'ix': 16, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'stress'}","{'lemma': 'not', 'ix': 14, 'xpos': 'RB', 'deprel': 'neg', 'head': 'strong'}",neg,"{'lemma': 'strong', 'ix': 16, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'stress'}","{'lemma': 'as', 'ix': 15, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'strong'}",advmod,apw_eng_200412,14-15-16,immediateNeg
apw_eng_20041204_0023_5:0-2-3,Neither is Liberation likely to be the last to bring in new private partners .,partner .,,apw_eng_20041204_0023_5,"Defense tycoon Serge Dassault took control of conservative broadsheet Le Figaro earlier this year , raising concerns in some quarters about the future independence of France 's once-proud press .",neither is Liberation likely to be the last to bring in new private partners .,neither be Liberation likely to be the last to bring in new private partner .,"Le Monde , which has cut editorial sections and dozens of jobs , is in talks with possible investors including Lagardere SA , another defense group .",neither,Liberation,likely,neither,Liberation,likely,0,2,3,"{'lemma': 'likely', 'ix': 3, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'neither', 'ix': 0, 'xpos': 'DT', 'deprel': 'nsubj', 'head': 'likely'}",nsubj,"{'lemma': 'likely', 'ix': 3, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'Liberation', 'ix': 2, 'xpos': 'NNP', 'deprel': 'advmod', 'head': 'likely'}",advmod,apw_eng_200412,0-2-3,immediateNeg
apw_eng_20041204_0002_6:3-4-5,Their conditions were not immediately clear .,they condition be not immediately clear .,,apw_eng_20041204_0002_6,All of the foreigners reported contracting the disease upon their return to their home countries .,their conditions were not immediately clear .,they condition be not immediately clear .,"Malaria outbreaks in the Spanish-speaking nation of 8.8 million are generally rare , with most cases at the border with neighboring Haiti .",not,immediately,clear,not,immediately,clear,3,4,5,"{'lemma': 'clear', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,3-4-5,immediateNeg
